Date,Ticker,Name,Sector,Industry,Country,Market Cap,Income,Sales,Book/sh,Cash/sh,Dividend,Dividend %,Employees,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,SMA20,EPS (ttm),SMA50,ROA,ROE,ROI,Gross Margin,Oper. Margin,Profit Margin,SMA200,Price,ESG Totalesg,ESG Environmentscore,ESG Socialscore,ESG Governancescore,ESG Highestcontroversy,ESG Percentile
2021.08.01,APLS,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,5360000000,-359700000,250600000,0.65,8.63,NA,NA,391,NA,NA,NA,21.4,98.45,7.41,NA,9.2,9.2,7.59,7.47,-0.0297,-4.65,0.0448,-0.422,-2.422,-0.38,0.9,NA,NA,0.2937,63.99,NA,NA,NA,NA,NA,NA
2021.08.01,APLT,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,449350000,-105800000,NA,5.6,5.67,NA,NA,24,NA,NA,NA,NA,3.07,3.03,NA,7.8,7.8,0,0,-0.1351,-4.66,-0.1685,-0.789,-0.94,NA,NA,NA,NA,-0.15310000000000001,17.21,NA,NA,NA,NA,NA,NA
2021.08.01,APM,Aptorum Group Limited,Healthcare,Biotechnology,United Kingdom,87890000,6300000,900000,1.29,0.93,NA,NA,24,15.03,NA,NA,97.66,1.99,2.76,NA,8.7,8.7,0.06,0.05,-0.0978,0.17,-0.119,0.217,0.245,-0.46,-0.114,NA,NA,-0.0915,2.57,NA,NA,NA,NA,NA,NA
2021.08.01,APO,"Apollo Global Management, Inc.",Financial,Asset Management,USA,25850000000,1800000000,6120000000,6.01,6.21,2,0.034,1729,7.5,16.98,0.31,4.23,9.79,9.48,NA,NA,NA,10.43,10.43,-0.019,7.85,-8e-4,0.082,2.266,0.045,NA,0.521,0.293,0.1602,58.86,NA,NA,NA,NA,NA,NA
2021.08.01,APOG,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,1020000000,23400000,1270000000,19.59,1.43,0.8,0.0202,6100,46.56,13.94,3.1,0.8,2.03,27.81,12.28,1.4,1.8,0.33,0.33,0.0267,0.85,0.0274,0.023,0.045,0.028,0.227,0.028,0.018,0.1342,39.67,NA,NA,NA,NA,NA,NA
2021.08.01,APOP,Cellect Biotechnology Ltd.,Healthcare,Biotechnology,Israel,16690000.000000002,NA,NA,0.69,NA,NA,NA,12,NA,NA,NA,NA,6.18,NA,NA,NA,NA,NA,NA,0.0807,-0.85,0.1976,NA,NA,NA,NA,NA,NA,0.4649,4.27,NA,NA,NA,NA,NA,NA
2021.08.01,APP,AppLovin Corporation,Technology,Software - Application,USA,23780000000,NA,1790000000,NA,1.97,NA,NA,902,NA,85.61,NA,13.25,NA,31.25,NA,2.4,2.4,NA,NA,-0.0527,NA,-0.1505,NA,NA,-0.049,0.609,NA,NA,-0.095,61.47,NA,NA,NA,NA,NA,NA
2021.08.01,APPF,"AppFolio, Inc.",Technology,Software - Application,USA,4940000000,156900000,316500000,8.31,4.25,NA,NA,1335,32.19,248.42,1.29,15.6,17.04,33.35,171.4,4.2,4.2,0,0,0.0286,4.4,0.0255,0.426,0.627,-0.1,0.61,0.004,0.496,-0.0545,141.6,NA,NA,NA,NA,NA,NA
2021.08.01,APPH,"AppHarvest, Inc.",Consumer Defensive,Farm Products,USA,1180000000,-45700000,2300000,5.47,3.01,NA,NA,224,NA,NA,NA,513.03,2.18,3.96,NA,9.3,9.5,0,0,-0.1164,-6.82,-0.2217,-0.226,-0.253,NA,NA,NA,NA,-0.3305,11.92,NA,NA,NA,NA,NA,NA
2021.08.01,APPN,Appian Corporation,Technology,Software - Infrastructure,USA,8320000000,-35400000,314600000,4.18,3.26,NA,NA,2000,NA,NA,NA,26.45,27.85,35.74,NA,2.5,2.5,0,0,-0.0749,-0.51,9e-4,-0.072,-0.119,-0.131,0.72,-0.126,-0.113,-0.1395,116.43,NA,NA,NA,NA,NA,NA
2021.08.01,APPS,"Digital Turbine, Inc.",Technology,Software - Application,USA,6000000000,54900000,313600000,1.62,0.32,NA,NA,280,111.02,28.51,2.22,19.14,38.86,194.88,111.98,0.9,0.9,0.1,0,-0.018,0.57,-0.067,0.246,0.497,0.45,0.423,0.187,0.175,0.0014,62.95,NA,NA,NA,NA,NA,NA
2021.08.01,APR,"Apria, Inc.",Healthcare,Medical Instruments & Supplies,USA,1060000000,NA,1110000000,-0.54,5.06,NA,NA,6050,NA,19.64,NA,0.95,NA,6.23,NA,1.1,1.1,NA,NA,0.1429,NA,0.1045,NA,NA,0.14,NA,NA,NA,0.164,31.53,NA,NA,NA,NA,NA,NA
2021.08.01,APRE,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,92000000,-53700000,NA,3.26,3.57,NA,NA,17,NA,NA,NA,NA,1.3,1.19,NA,7.1,7.1,0,0,-0.1463,-2.54,-0.1191,-0.55,-0.64,NA,NA,NA,NA,-0.5872,4.23,NA,NA,NA,NA,NA,NA
2021.08.01,APRN,"Blue Apron Holdings, Inc.",Consumer Cyclical,Internet Retail,USA,90990000,-41700000,488500000,2.82,1.43,NA,NA,1806,NA,NA,NA,0.19,1.56,3.07,NA,0.7,1,0.62,0.56,0.1256,-2.54,-0.02,-0.192,-0.689,-0.4,0.378,-0.071,-0.085,-0.3105,4.4,NA,NA,NA,NA,NA,NA
2021.08.01,APLT,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,449350000,-105800000,NA,5.6,5.67,NA,NA,24,NA,NA,NA,NA,3.07,3.03,NA,7.8,7.8,0,0,-0.1351,-4.66,-0.1685,-0.789,-0.94,NA,NA,NA,NA,-0.15310000000000001,17.21,NA,NA,NA,NA,NA,NA
2021.08.01,APT,"Alpha Pro Tech, Ltd.",Industrials,Building Products & Equipment,Canada,138840000,25500000,107700000,4.63,NA,NA,NA,115,6.54,10.35,0.44,1.29,2.59,NA,29.54,9.1,13.9,0,0,0.4286,1.84,0.4506,0.388,0.456,0.44,0.475,0.294,0.236,0.0603,12.01,NA,NA,NA,NA,NA,NA
2021.08.01,APTO,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,233710000,-59900000,NA,1.23,1.29,NA,NA,39,NA,NA,NA,NA,2.19,2.08,NA,21.3,21.3,0,0,-0.0976,-0.71,-0.3046,-0.519,-0.549,NA,NA,NA,NA,-0.4149,2.69,NA,NA,NA,NA,NA,NA
2021.08.01,APTS,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,527950000.00000006,-166100000,486800000,27.73,0.64,0.7,0.0664,402,NA,NA,NA,1.08,0.38,16.35,6.89,NA,NA,1.89,1.86,0.0345,-3.37,0.0337,-0.037,-0.107,-0.021,0.73,0.18,-0.341,0.2025,10.54,NA,NA,NA,NA,NA,NA
2021.08.01,APTV,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,45340000000,476000000,13860000000,29.88,10.41,NA,NA,151000,101.06,32.34,2.26,3.27,5.58,16.02,45.75,1.6,2,0.5,0.49,0.0664,1.65,0.0851,0.029,0.063,0.172,0.157,0.067,0.034,0.2104,166.85,13.47,3.73,4.59,5.15,1,5.22
2021.08.01,APTX,Aptinyx Inc.,Healthcare,Biotechnology,USA,175200000,-49600000,1700000,2.26,2.1,NA,NA,34,NA,NA,NA,103.06,1.11,1.19,NA,39.3,39.3,0,0,-0.0748,-0.93,-0.1053,-0.368,-0.38,-0.348,NA,NA,NA,-0.219,2.51,NA,NA,NA,NA,NA,NA
2021.08.01,APVO,Aptevo Therapeutics Inc.,Healthcare,Biotechnology,USA,83150000,-28600000,6700000,2.38,12.98,NA,NA,58,NA,NA,NA,12.41,7.89,1.45,NA,NA,2.1,1.41,0.44,-0.0734,-7.84,-0.2029,-0.626,-2.941,NA,NA,NA,NA,-0.3539,18.77,NA,NA,NA,NA,NA,NA
2021.08.01,APWC,Asia Pacific Wire & Cable Corporation Limited,Industrials,Electrical Equipment & Parts,Taiwan,45190000,-600000,313600000,11.42,NA,NA,NA,1216,NA,NA,NA,0.14,0.29,NA,2.76,2,3.2,0.1,0.03,-0.1213,-0.04,-0.1568,-0.002,-0.004,0.026,0.108,0.024,-0.002,-0.0624,3.27,NA,NA,NA,NA,NA,NA
2021.08.01,APYX,Apyx Medical Corporation,Healthcare,Medical Devices,USA,316080000,-18500000,31400000,1.75,1.12,NA,NA,266,NA,NA,NA,10.07,5.14,8,NA,6,6.5,0.01,0,-0.0567,-0.54,-0.093,-0.199,-0.233,-0.253,0.65,-0.551,-0.474,-0.0037,9,NA,NA,NA,NA,NA,NA
2021.08.01,AQB,"AquaBounty Technologies, Inc.",Consumer Defensive,Farm Products,USA,355810000,-17400000,200000,3.59,NA,NA,NA,72,NA,NA,NA,1779.03,1.38,NA,NA,105.9,106.9,0.04,0.04,-0.0386,-0.4,-0.0994,-0.147,-0.16,-0.131,NA,NA,NA,-0.244,4.95,NA,NA,NA,NA,NA,NA
2021.08.01,AQMS,"Aqua Metals, Inc.",Industrials,Waste Management,USA,156500000,-25400000,90000,0.47,0.16,NA,NA,21,NA,NA,NA,1738.92,4.91,14.63,NA,2.6,2.7,0,0,-0.0623,-0.41,-0.1866,NA,NA,-0.77,NA,NA,NA,-0.2394,2.31,NA,NA,NA,NA,NA,NA
2021.08.01,AQN,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,9770000000,NA,1850000000,8.38,NA,0.68,0.0426,3441,10.93,NA,NA,5.29,1.9,NA,NA,NA,NA,NA,NA,0.052,1.46,0.0404,NA,NA,NA,NA,NA,NA,0.0017,15.97,NA,NA,NA,NA,NA,NA
2021.08.01,AQST,"Aquestive Therapeutics, Inc.",Healthcare,Biotechnology,USA,126200000,-53900000,48200000,-1.46,0.71,NA,NA,187,NA,NA,NA,2.62,NA,4.59,NA,2.1,2.2,NA,NA,-0.0952,-1.58,-0.1382,-0.903,1.363,3.698,0.75,-0.779,NA,-0.3459,3.25,NA,NA,NA,NA,NA,NA
2021.08.01,AQUA,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,3990000000,63900000,1400000000,4.4,1.84,NA,NA,4020,62.52,37.94,3.36,2.85,7.5,17.91,35.18,1.6,2.1,1.71,1.64,0.0171,0.53,0.026,0.035,0.132,0.082,0.316,0.052,0.046,0.1845,33.01,NA,NA,NA,NA,NA,NA
2021.08.01,AR,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,4269999999.9999995,-1004700000,3380000000,17.53,0.01,NA,NA,504,NA,9.21,NA,1.26,0.78,949.28,3.32,0.3,0.3,0.45,0.45,-0.0322,-3.49,-0.0105,-0.077,-0.177,-0.114,0.635,-0.361,-0.297,0.5334,13.6,45.84,22.74,13.41,9.69,2,93.52
2021.08.01,ARAV,"Aravive, Inc.",Healthcare,Biotechnology,USA,85780000,-27800000,5900000,3.8,3.81,NA,NA,17,NA,NA,NA,14.54,1.09,1.09,NA,9,9,0,0,-0.1342,-1.67,-0.1811,-0.386,-0.492,NA,NA,NA,NA,-0.273,4.15,NA,NA,NA,NA,NA,NA
2021.08.01,ARAY,Accuray Incorporated,Healthcare,Medical Devices,USA,386100000,4600000,380300000,0.84,1.34,NA,NA,932,82,61.19,NA,1.02,4.88,3.06,7.9,1.2,1.9,2.33,2.09,-0.0345,0.05,-0.0623,0.01,0.064,0.093,0.409,0.061,0.012,-0.0969,4.1,NA,NA,NA,NA,NA,NA
2021.08.01,ARC,"ARC Document Solutions, Inc.",Industrials,Specialty Business Services,USA,88800000,6300000,262800000,3.5,1.15,0.08,0.0386,1750,14.08,NA,1.41,0.34,0.59,1.79,1.76,1.3,1.4,0.6,0.49,0.0041,0.15,-0.0329,0.018,0.043,0.039,0.32,0.043,0.024,0.0849,2.07,NA,NA,NA,NA,NA,NA
2021.08.01,ARCB,ArcBest Corporation,Industrials,Trucking,USA,1510000000,92600000,3070000000,33.47,14.15,0.32,0.0054,13000,17.03,10.58,0.75,0.49,1.77,4.18,9.98,1.5,1.5,0.31,0.24,0.0113,3.47,-0.0614,0.052,0.114,0.069,0.774,0.04,0.03,0.0412,59.11,NA,NA,NA,NA,NA,NA
2021.08.01,ARCC,Ares Capital Corporation,Financial,Asset Management,USA,8810000000,NA,1530000000,17.46,NA,1.6,0.0801,NA,5.76,11.28,NA,5.75,1.14,NA,NA,NA,NA,NA,NA,8e-4,3.46,0.0143,NA,NA,NA,NA,NA,NA,0.1114,19.97,NA,NA,NA,NA,NA,NA
2021.08.01,ARCE,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,1690000000,4900000,210900000,7.43,3.45,NA,NA,2746,346.43,8.1,NA,8,3.92,8.42,118.82,1.3,1.3,0.16,0.01,0.0247,0.08,-0.0066,0.006,0.012,0.044,0.775,0.138,0.023,-0.1108,29.1,NA,NA,NA,NA,NA,NA
2021.08.01,ARCH,"Arch Resources, Inc.",Energy,Thermal Coal,USA,1050000000,-248200000,1550000000,20.83,11.73,NA,NA,3700,NA,5.96,NA,0.68,3.16,5.6,NA,0.9,1.3,1.7,1.28,0.0947,-16.55,0.1308,-0.143,-0.795,-0.414,0.128,-0.147,-0.16,0.3867,65.72,NA,NA,NA,NA,NA,NA
2021.08.01,ARCO,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Uruguay,1240000000,-126800000,1930000000,0.77,NA,0.11,0.0175,73438,NA,24.38,NA,0.64,7.88,NA,75.41,0.7,0.8,4.79,4.77,0.0449,-0.61,-0.0048,-0.058,-0.745,-0.087,0.058,-0.034,-0.066,0.1433,6.07,NA,NA,NA,NA,NA,NA
2021.08.01,ARCT,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,815940000,-118700000,9000000,13.44,17.91,NA,NA,118,NA,19.5,NA,90.66,2.33,1.75,NA,8.8,8.8,0.17,0.16,-0.0061,-4.86,-0.0184,-0.332,-0.43,NA,NA,NA,NA,-0.3947,31.31,NA,NA,NA,NA,NA,NA
2021.08.01,ARD,Ardagh Group S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,5500000000,-55000000,6880000000,-1.12,3.91,0.6,0.0257,16400,NA,11.32,NA,0.8,NA,5.98,35.98,2.5,3,NA,NA,-0.0339,-0.23,-0.0474,-0.004,0.133,0.045,0.155,0.04,-0.007,0.0675,23.35,NA,NA,NA,NA,NA,NA
2021.08.01,AQST,"Aquestive Therapeutics, Inc.",Healthcare,Biotechnology,USA,126200000,-53900000,48200000,-1.46,0.71,NA,NA,187,NA,NA,NA,2.62,NA,4.59,NA,2.1,2.2,NA,NA,-0.0952,-1.58,-0.1382,-0.903,1.363,3.698,0.75,-0.779,NA,-0.3459,3.25,NA,NA,NA,NA,NA,NA
2021.08.01,ARDS,"Aridis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,55590000,-23700000,1000000,-0.84,0.94,NA,NA,33,NA,NA,NA,55.59,NA,5.29,NA,0.6,0.6,NA,NA,-0.17,-2.48,-0.2129,-1.507,2.74,2.8,NA,NA,NA,-0.2395,4.99,NA,NA,NA,NA,NA,NA
2021.08.01,ARDX,"Ardelyx, Inc.",Healthcare,Biotechnology,USA,168800000,-105100000,12900000,1.35,1.84,NA,NA,129,NA,NA,NA,13.09,1.29,0.95,NA,4.9,4.9,0.39,0.26,-0.6782,-1.14,-0.7326,-0.508,-0.786,-0.513,0.912,NA,NA,-0.7379,1.74,NA,NA,NA,NA,NA,NA
2021.08.01,ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,USA,30430000000,904500000,2000000000,97.32,2.14,4.48,0.0223,470,30.72,60.66,307.25,15.23,2.07,93.96,NA,NA,NA,0.62,0.62,0.0484,6.55,0.0787,0.037,0.073,0.022,0.72,0.201,0.453,0.1659,201.34,15.1,2.98,6.27,5.86,0,8.51
2021.08.01,AREC,American Resources Corporation,Energy,Thermal Coal,USA,131900000,-13400000,500000,-0.26,0.11,NA,NA,11,NA,10.56,NA,263.8,NA,18.58,NA,0.3,0.3,NA,NA,-0.0945,-0.31,-0.2041,-0.389,0.533,-1.312,NA,NA,NA,-0.2857,2.06,NA,NA,NA,NA,NA,NA
2021.08.01,ARES,Ares Management Corporation,Financial,Asset Management,USA,19350000000,208400000,2410000000,5.78,4.32,1.88,0.0263,1450,58.13,24.37,2.84,8.03,12.39,16.58,NA,NA,NA,12.48,12.48,0.1027,1.23,0.1827,0.014,0.257,0.022,NA,0.214,0.087,0.3709,71.61,NA,NA,NA,NA,NA,NA
2021.08.01,ARGO,"Argo Group International Holdings, Ltd.",Financial,Insurance - Property & Casualty,Bermuda,1790000000,-12700000,1980000000,48.31,4.56,1.24,0.0238,1448,NA,12.25,NA,0.9,1.08,11.43,17.1,NA,NA,0.27,0.27,0.0161,-0.37,-0.0083,-0.001,-0.007,-0.005,NA,0.025,-0.006,0.0934,52.13,NA,NA,NA,NA,NA,NA
2021.08.01,ARGX,argenx SE,Healthcare,Biotechnology,Netherlands,15620000000,NA,54530000,28.68,NA,NA,NA,336,NA,NA,NA,286.41,10.61,NA,NA,NA,NA,NA,NA,-0.0159,-14.04,0.0175,NA,NA,NA,NA,NA,NA,0.0354,304.43,NA,NA,NA,NA,NA,NA
2021.08.01,ARI,"Apollo Commercial Real Estate Finance, Inc.",Real Estate,REIT - Mortgage,USA,2150000000,194900000,425900000,16.4,1.45,1.4,0.092,NA,11.46,10.63,163.73,5.05,0.93,10.52,78.24,NA,NA,0,2.42,-0.0164,1.33,-0.0386,0.027,0.085,0.014,0.658,0.55,0.458,0.1501,15.22,NA,NA,NA,NA,NA,NA
2021.08.01,ARKO,Arko Corp.,Consumer Defensive,Grocery Stores,USA,1040000000,7500000,4500000000,1.44,1.63,NA,NA,10380,138.33,23.06,NA,0.23,5.76,5.08,NA,1,1.4,5.1,4.89,-0.0115,0.06,-0.122,0.003,0.051,0.068,0.187,0.023,0.002,-0.1385,8.3,NA,NA,NA,NA,NA,NA
2021.08.01,ARKR,Ark Restaurants Corp.,Consumer Cyclical,Restaurants,USA,56410000,-1000000,75000000,11.53,3.19,NA,NA,786,NA,NA,NA,0.75,1.37,4.95,NA,0.8,0.9,1,0.88,-0.0886,-0.33,-0.1663,-0.007,-0.027,-0.042,0.71,-0.119,-0.014,-0.1056,15.8,NA,NA,NA,NA,NA,NA
2021.08.01,ARL,"American Realty Investors, Inc.",Real Estate,Real Estate - Development,USA,208790000,24200000,57700000,15.67,3.7,NA,NA,NA,9.55,NA,NA,3.62,0.91,3.87,NA,NA,NA,1.71,1.71,0.1687,1.5,0.2492,NA,NA,0,0.586,NA,NA,0.4322,14.32,NA,NA,NA,NA,NA,NA
2021.08.01,ARLO,"Arlo Technologies, Inc.",Industrials,Security & Protection Services,USA,511220000,-72600000,374300000,1.7,2.12,NA,NA,359,NA,NA,NA,1.37,3.59,2.89,NA,1.3,1.6,0,0,-0.0315,-0.92,-0.0775,-0.189,-0.515,-0.788,0.206,-0.202,-0.194,-0.1016,6.11,NA,NA,NA,NA,NA,NA
2021.08.01,ARLP,"Alliance Resource Partners, L.P.",Energy,Thermal Coal,USA,1050000000,130400000,1400000000,8.56,0.26,0.1,0.0126,2902,7.75,8.36,NA,0.75,0.93,30.51,4.61,0.8,1.2,0.5,0.45,0.0744,1.02,0.1457,-0.059,-0.123,-0.05,0.976,-0.059,-0.092,0.4239,7.94,NA,NA,NA,NA,NA,NA
2021.08.01,ARMK,Aramark,Consumer Cyclical,Restaurants,USA,9080000000,-665800000,10410000000,10.31,5.42,0.44,0.0125,170750,NA,19.11,NA,0.87,3.41,6.48,357.43,1.3,1.5,3.12,3.09,-0.0027,-2.63,-0.0354,-0.037,-0.206,-0.011,0.058,-0.042,-0.054,-0.0394,35.13,25.33,6,14.25,5.07,2,40.63
2021.08.01,ARMP,Armata Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,95600000,-22600000,1900000,1.66,0.9,NA,NA,59,NA,NA,NA,50.31,2.31,4.25,NA,4.8,4.8,0.02,0,-0.0246,-1.2,-0.0594,-0.482,-0.844,NA,NA,NA,NA,-0.0671,3.83,NA,NA,NA,NA,NA,NA
2021.08.01,ARNA,"Arena Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3780000000,-422900000,60000,18.17,17.8,NA,NA,363,NA,NA,NA,66385.55,3.4,3.48,NA,23.6,23.6,0.04,0.04,-0.0612,-7.37,-0.0509,-0.339,-0.369,-0.367,NA,NA,NA,-0.1339,61.86,NA,NA,NA,NA,NA,NA
2021.08.01,ARNC,Arconic Corporation,Industrials,Metal Fabrication,USA,4059999999.9999995,-103000000,5740000000,13.42,6.75,NA,NA,13400,NA,12.67,NA,0.71,2.68,5.32,NA,1.1,1.8,0,1.08,0.0485,-0.96,0.0135,NA,NA,0.029,0.138,NA,NA,0.2142,35.94,NA,NA,NA,NA,NA,NA
2021.08.01,AROC,"Archrock, Inc.",Energy,Oil & Gas Equipment & Services,USA,1350000000,-4300000,820700000,6.1,0.01,0.58,0.0674,1250,NA,21.58,NA,1.65,1.41,711.1,12.72,0.9,1.4,1.75,1.75,0.0132,-0.03,-0.0335,-0.025,-0.074,0.01,0.573,0.011,-0.085,-0.0314,8.61,NA,NA,NA,NA,NA,NA
2021.08.01,AROW,Arrow Financial Corporation,Financial,Banks - Regional,USA,562380000,50100000,113100000,22.05,29.33,1.04,0.0288,517,11.19,12.39,1.62,4.97,1.63,1.23,26.16,NA,NA,0.07,0.07,0.0025,3.22,-0.0068,0.011,0.124,0.219,NA,0.795,0.361,0.095,36.05,NA,NA,NA,NA,NA,NA
2021.08.01,ARPO,"Aerpio Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,100700000,-4800000,15000000,0.83,0.78,NA,NA,12,NA,NA,NA,6.71,2.43,2.58,NA,19.3,19.3,0,0,-0.0358,-0.09,0.0336,-0.107,-0.113,-0.147,NA,NA,-0.323,0.2981,2.02,NA,NA,NA,NA,NA,NA
2021.08.01,ARQT,"Arcutis Biotherapeutics, Inc.",Healthcare,Biotechnology,USA,1190000000,-143700000,NA,9.54,8.74,NA,NA,54,NA,NA,NA,NA,2.45,2.67,NA,30.4,30.4,0,0,-0.0799,-3.51,-0.1125,-0.479,-0.521,NA,NA,NA,NA,-0.1607,23.33,NA,NA,NA,NA,NA,NA
2021.08.01,ARR,"ARMOUR Residential REIT, Inc.",Real Estate,REIT - Mortgage,USA,875890000,131800000.00000001,183000000,14.57,5.94,1.2,0.1154,NA,4.82,8.99,NA,4.79,0.71,1.75,19.68,NA,NA,3.3,0,-0.0524,2.16,-0.0926,0.024,0.133,NA,NA,NA,0.72,-0.0844,10.4,NA,NA,NA,NA,NA,NA
2021.08.01,ARRW,Arrowroot Acquisition Corp.,Financial,Shell Companies,USA,346820000,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,385.35,NA,14.9,14.9,0,0,9e-4,NA,-0.002,NA,NA,NA,NA,NA,NA,-0.002,9.65,NA,NA,NA,NA,NA,NA
2021.08.01,ARRY,"Array Technologies, Inc.",Technology,Solar,USA,1730000000,NA,680880000,-0.55,0.15,NA,NA,387,NA,17.82,NA,2.54,NA,90.49,NA,0.7,1.2,NA,NA,-0.0723,-0.1,-0.1165,NA,NA,0.201,NA,NA,NA,-0.5699,13.54,NA,NA,NA,NA,NA,NA
2021.08.01,ARLO,"Arlo Technologies, Inc.",Industrials,Security & Protection Services,USA,511220000,-72600000,374300000,1.7,2.12,NA,NA,359,NA,NA,NA,1.37,3.59,2.89,NA,1.3,1.6,0,0,-0.0315,-0.92,-0.0775,-0.189,-0.515,-0.788,0.206,-0.202,-0.194,-0.1016,6.11,NA,NA,NA,NA,NA,NA
2021.08.01,ARTNA,Artesian Resources Corporation,Utilities,Utilities - Regulated Water,USA,367740000,16900000,89000000,18.35,0.02,1.04,0.0266,235,21.64,19.06,5.41,4.13,2.13,1838.71,NA,0.3,0.3,0.97,0.83,0.0269,1.81,0.0022,0.029,0.101,0.065,NA,0.314,0.19,0.0078,39.08,NA,NA,NA,NA,NA,NA
2021.08.01,ARTW,"Art's-Way Manufacturing Co., Inc.",Industrials,Farm & Heavy Construction Machinery,USA,17080000,-1100000,23000000,2.16,0,NA,NA,88,NA,NA,NA,0.74,1.71,NA,NA,0.3,1.5,0.7,0.28,0.0124,-0.25,0.0683,-0.058,-0.113,-0.202,0.139,-0.116,-0.048,0.2077,3.69,NA,NA,NA,NA,NA,NA
2021.08.01,ARVL,Arrival,Consumer Cyclical,Auto Manufacturers,Luxembourg,8070000000,NA,NA,1.38,0.98,NA,NA,1980,NA,NA,NA,NA,9.33,13.17,NA,11.2,11.4,0.16,0.16,-0.0937,NA,-0.241,NA,NA,NA,NA,NA,NA,-0.358,12.87,NA,NA,NA,NA,NA,NA
2021.08.01,ARVN,"Arvinas, Inc.",Healthcare,Biotechnology,USA,5280000000,-138600000,21100000,12.65,12.46,NA,NA,179,NA,NA,NA,250.45,7.99,8.11,NA,16.5,16.5,0,0,0.2048,-3.28,0.2948,-0.287,-0.334,NA,NA,NA,NA,0.5889,101.1,NA,NA,NA,NA,NA,NA
2021.08.01,ARW,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution,USA,8770000000,740000000,30680000000,68.85,3.08,NA,NA,19600,12.35,9.17,0.61,0.29,1.72,38.5,11.35,1.1,1.5,0.44,0.37,0.0482,9.6,0.0202,0.046,0.15,0.098,0.111,0.034,0.024,0.1298,118.57,11.08,3.66,3.1,4.32,1,2.39
2021.08.01,ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,7110000000,-109600000,89100000,4.29,5.63,NA,NA,98,NA,NA,NA,79.81,16.15,12.32,43.05,3.5,3.5,0,0,0.0397,-1.07,-0.0784,-0.188,-0.236,-0.202,NA,NA,NA,-0.0429,69.29,NA,NA,NA,NA,NA,NA
2021.08.01,ARYD,ARYA Sciences Acquisition Corp IV,Financial,Shell Companies,USA,194650000,NA,NA,7.71,0.04,NA,NA,NA,NA,NA,NA,NA,1.32,243.32,NA,9.1,9.1,0,0,-0.0225,NA,-0.0256,NA,NA,NA,NA,NA,NA,-0.0443,10.17,NA,NA,NA,NA,NA,NA
2021.08.01,ASA,ASA Gold and Precious Metals Limited,Financial,Asset Management,USA,426500000,NA,1690000,22.42,NA,0.02,9e-4,NA,2.74,NA,NA,252.09,0.99,NA,NA,NA,NA,NA,NA,0.0481,8.08,-0.0145,NA,NA,NA,NA,NA,NA,0.0307,22.11,NA,NA,NA,NA,NA,NA
2021.08.01,ASAI,Sendas Distribuidora S.A.,Consumer Defensive,Household & Personal Products,Brazil,4620000000,234000000,7090000000,NA,0,0.06,0.0038,44712,18.88,16.54,0.84,0.65,NA,NA,6.74,NA,NA,NA,NA,-0.0188,0.87,-0.0183,NA,NA,NA,0.164,0.057,0.043,0.0716,16.46,NA,NA,NA,NA,NA,NA
2021.08.01,ASAN,"Asana, Inc.",Technology,Software - Application,USA,11660000000,-236500000,256000000,-0.29,2.35,NA,NA,1080,NA,NA,NA,45.56,NA,30.19,NA,2.4,2.4,NA,NA,0.041,-1.67,0.294,-0.335,4.626,-0.479,0.881,-0.767,-0.924,0.9385,71.06,NA,NA,NA,NA,NA,NA
2021.08.01,ASB,Associated Banc-Corp,Financial,Banks - Regional,USA,3050000000,275100000,821000000,25.12,12.73,0.72,0.0364,4100,11.04,12.43,1.84,3.71,0.79,1.56,9.2,NA,NA,0,0.14,0.0079,1.79,-0.0627,0.008,0.073,0.173,NA,0.954,0.335,0.0197,19.8,NA,NA,NA,NA,NA,NA
